idCliente;Producto;Número_de_Identificación;Tipo_de_Identificación;Tipo_de_Cliente
554;Helicocentrífugo Silent  ;92602746;DNI;Natural
555;Ventana;71746717;RUC;Jurídico
556;Split Pared;84771822;DNI;Natural
557;Ventilador Industrial;54214356;RUC;Jurídico
558;Tipo Paquete;34161295;DNI;Natural
559;Axial Residencial;97905180;RUC;Jurídico
560;VRF;60518838;RUC;Jurídico
561;Ventana;9281995;DNI;Natural
562;Tipo Paquete;74341685;DNI;Natural
563;Helicocentrífugo Silent  ;30196610;DNI;Natural
564;Split Pared;40309980;DNI;Natural
565;Helicocentrífugo Residencial;73937215;RUC;Jurídico
566;Fan Coil;56687260;DNI;Natural
567;Filtro Hepa;30654687;DNI;Natural
568;Axial Residencial;45766708;RUC;Jurídico
569;Ventana;73787198;RUC;Jurídico
570;VRF;71018398;DNI;Natural
571;Circular Residencial ;33849035;RUC;Jurídico
572;VRF;66625489;DNI;Natural
573;Filtro Deshumedecedor;52312624;DNI;Natural
574;Ventilador Centrífugo;51741273;DNI;Natural
575;Ventana;5641539;DNI;Natural
576;Cinta de Aluminio;30010737;RUC;Jurídico
577;Helicocentrífugo Comercial ;73062085;DNI;Natural
578;Cortina de Aire Industrial;15095108;DNI;Natural
579;Rejilla Doble Deflexión;26518586;DNI;Natural
580;Tipo Paquete;17042851;RUC;Jurídico
581;Helicocentrífugo Silent  ;48720470;RUC;Jurídico
582;Filtro Deshumedecedor;45635170;DNI;Natural
583;Circular Residencial ;95141344;RUC;Jurídico
584;Split Pared;52499764;RUC;Jurídico
585;Filtro Metálico;44075361;DNI;Natural
586;Repuestos;41996929;RUC;Jurídico
587;Ventana;36892155;RUC;Jurídico
588;Ventilador Centrífugo;92992019;DNI;Natural
589;VRV;48861568;DNI;Natural
590;Fan Coil;98424031;DNI;Natural
591;VRV;83856022;RUC;Jurídico
592;Ventilador Industrial;41719274;DNI;Natural
593;Split Piso Techo;37558389;RUC;Jurídico
74;Helicocentrífugo Residencial;90718648;DNI;Natural
75;Helicocentrífugo Silent  ;53755180;DNI;Natural
76;Cortina de Aire Industrial;85378850;DNI;Natural
77;Ventana;11866258;DNI;Natural
78;Fan Coil;83431347;DNI;Natural
79;Split Pared;61912909;DNI;Natural
80;Rejilla 1 vía;95741720;DNI;Natural
81;Tipo Paquete;24532220;DNI;Natural
82;Cortina de Aire ;56910649;DNI;Natural
83;Split Piso Techo;36378651;DNI;Natural
84;VRF;92037340;DNI;Natural
85;Tipo Paquete;63554229;DNI;Natural
86;Split Ducto;69161940;DNI;Natural
87;Cassette;85114956;DNI;Natural
88;Rejilla 4 vías;49115068;DNI;Natural
89;Split Piso Techo;65398052;DNI;Natural
90;Circular Residencial ;78424484;DNI;Natural
91;Circular Residencial ;77876908;DNI;Natural
92;Aislamiento Térmico;65855593;DNI;Natural
93;Ventilador Centrífugo;18659923;DNI;Natural
94;Split Piso Techo;12127627;DNI;Natural
95;Cortina de Aire ;76668529;DNI;Natural
96;Cassette;28645907;DNI;Natural
97;Ventana;55562141;DNI;Natural
98;Tubería de Cobre;53117129;DNI;Natural
99;Split Ducto;12123795;DNI;Natural
100;Split Pared;41819332;DNI;Natural
101;Ventilador Centrífugo;98343688;DNI;Natural
102;Filtro Deshumedecedor;14320905;DNI;Natural
103;Bomba de Condensado;45591692;DNI;Natural
104;Aislamiento Térmico;60034688;DNI;Natural
105;VRF;16727545;DNI;Natural
106;Split Piso Techo;94270379;DNI;Natural
107;Fan Coil;16271366;DNI;Natural
108;Circular Residencial ;40649144;DNI;Natural
109;VRV;80625314;DNI;Natural
110;Ventana;14667326;DNI;Natural
111;Split Piso Techo;29289996;DNI;Natural
112;Cassette;97695670;DNI;Natural
113;Rejilla Lineal;42933485;DNI;Natural
114;Cortina de Aire ;85095668;DNI;Natural
115;Split Ducto;81517865;DNI;Natural
116;Tipo Paquete;98783613;DNI;Natural
117;Cassette;17567520;DNI;Natural
118;Helicocentrífugo Silent  ;49534418;DNI;Natural
119;Ventana;85939187;DNI;Natural
120;Axial Residencial;43440875;DNI;Natural
121;Cortina de Aire ;98155033;DNI;Natural
122;Rejilla 3 vías;29691785;DNI;Natural
123;Split Pared;66363983;DNI;Natural
124;VRV;13993719;DNI;Natural
125;VRV;31291569;DNI;Natural
126;Fan Coil;26069570;DNI;Natural
127;Circular Residencial ;27078026;DNI;Natural
128;Split Pared;46549836;DNI;Natural
129;Helicocentrífugo Residencial;74767090;DNI;Natural
130;Ventilador Industrial;23116375;DNI;Natural
131;Válvula de Servicio;76312610;DNI;Natural
132;VRV;32746615;DNI;Natural
133;Ventana;70578236;DNI;Natural
134;Ventilador Tubular;83519788;DNI;Natural
135;VRV;45696556;DNI;Natural
136;Circular Residencial ;91262933;DNI;Natural
137;Helicocentrífugo Residencial;98611455;DNI;Natural
138;Ducto Rectangular;27633544;DNI;Natural
139;Axial Residencial;89067604;DNI;Natural
140;Axial Residencial;69386064;DNI;Natural
141;Split Ducto;81953903;DNI;Natural
142;Mangas;59854728;DNI;Natural
143;Rejilla Doble Deflexión;90584094;DNI;Natural
144;Filtro de Poliester;82794601;DNI;Natural
145;Circular Residencial ;85662745;DNI;Natural
146;Tipo Paquete;46392535;DNI;Natural
147;Filtro Hepa;50895142;DNI;Natural
148;Ventilador Tubular;36487555;DNI;Natural
149;Termostatos;33416990;DNI;Natural
150;Fan Coil;99085845;DNI;Natural
151;Ventana;69916654;DNI;Natural
152;Cortina de Aire Industrial;25210545;DNI;Natural
153;Split Ducto;37474632;DNI;Natural
154;Ventilador Tubular;46362851;DNI;Natural
155;Manguera;35826388;DNI;Natural
156;VRF;56671562;DNI;Natural
157;Helicocentrífugo Residencial;42291896;DNI;Natural
158;Split Ducto;93587805;DNI;Natural
159;Fan Coil;71650903;DNI;Natural
160;Split Piso Techo;64013255;DNI;Natural
161;Helicocentrífugo Residencial;92296961;DNI;Natural
162;Aislamiento Térmico;33516913;DNI;Natural
163;Split Ducto;53489003;DNI;Natural
164;Helicocentrífugo Comercial ;87547672;DNI;Natural
165;Cassette;61991921;DNI;Natural
166;Ventilador Tubular;48632810;DNI;Natural
167;Ventilador Tubular;97964909;DNI;Natural
168;Circular Residencial ;27785930;DNI;Natural
169;VRV;31920692;DNI;Natural
170;Tipo Paquete;92997107;DNI;Natural
171;Helicocentrífugo Silent  ;17488253;DNI;Natural
172;Circular Residencial ;93365932;DNI;Natural
173;Helicocentrífugo Comercial ;41032798;DNI;Natural
174;Split Piso Techo;34527965;DNI;Natural
175;Split Ducto;23241970;DNI;Natural
176;Cassette;44033410;DNI;Natural
177;VRF;86929047;DNI;Natural
178;Rejilla Circular;26419001;DNI;Natural
179;Split Pared;81194316;DNI;Natural
180;Split Ducto;85138348;DNI;Natural
181;Helicocentrífugo Silent  ;56711959;DNI;Natural
182;Split Piso Techo;41878223;DNI;Natural
183;Cortina de Aire ;93020275;DNI;Natural
184;Split Piso Techo;81381077;DNI;Natural
185;Rejilla Rotacional;10317070;DNI;Natural
186;VRF;85089186;DNI;Natural
187;Cortina de Aire Industrial;79875576;DNI;Natural
188;Split Piso Techo;40639576;DNI;Natural
189;Ventilador Centrífugo;55361139;DNI;Natural
190;Fan Coil;41616878;DNI;Natural
191;Cassette;59825302;DNI;Natural
192;Ventana;35850470;DNI;Natural
193;Cassette;55546166;DNI;Natural
194;Válvula de Servicio;58788816;DNI;Natural
195;Rejilla de Retorno;34582754;DNI;Natural
196;Ventana;13128671;DNI;Natural
197;Ventilador Centrífugo;36053783;DNI;Natural
198;Helicocentrífugo Comercial ;51711051;DNI;Natural
199;Split Piso Techo;96049172;DNI;Natural
200;Axial Residencial;33929015;DNI;Natural
201;Rejilla Rotacional;47047640;DNI;Natural
202;Cassette;38281291;DNI;Natural
203;Tipo Paquete;63939894;DNI;Natural
204;Ventana;78447755;DNI;Natural
205;Circular Residencial ;96770551;DNI;Natural
206;Split Pared;53926648;DNI;Natural
207;Termostatos;63992566;DNI;Natural
208;Ventilador Tubular;55863357;DNI;Natural
209;Tipo Paquete;32125670;DNI;Natural
210;Ventana;74751993;DNI;Natural
211;Filtro de Poliester;89010655;DNI;Natural
212;Split Pared;87185129;DNI;Natural
213;Ducto Rectangular;66429311;DNI;Natural
214;VRF;33222507;DNI;Natural
215;Ventana;38160502;DNI;Natural
216;Split Pared;84236271;DNI;Natural
217;Cortina de Aire ;84872425;DNI;Natural
218;Rejilla Multifuncional;21957150;DNI;Natural
219;Cortina de Aire ;16743754;DNI;Natural
220;Split Ducto;45924894;DNI;Natural
221;Tubería de Cobre;69813522;DNI;Natural
222;Cassette;76863998;DNI;Natural
223;Helicocentrífugo Silent  ;54355139;DNI;Natural
224;Axial Residencial;94389470;DNI;Natural
225;Cortina de Aire ;31317224;DNI;Natural
226;Rejilla Doble Deflexión;38161990;DNI;Natural
227;Ventilador Industrial;28464595;DNI;Natural
228;Ventana;22840497;DNI;Natural
229;Helicocentrífugo Silent  ;43929606;DNI;Natural
230;Termostatos;99040470;DNI;Natural
231;Split Piso Techo;33536207;DNI;Natural
232;Helicocentrífugo Residencial;29884380;DNI;Natural
233;Ventilador Industrial;83464777;DNI;Natural
234;Split Ducto;96882930;DNI;Natural
235;Ventilador Centrífugo;14676794;DNI;Natural
236;Tipo Paquete;27198254;DNI;Natural
237;Rejilla Rotacional;47161799;DNI;Natural
238;Ventilador Tubular;50833522;DNI;Natural
239;VRV;87713081;DNI;Natural
240;Cassette;93511900;DNI;Natural
241;Ventilador Centrífugo;29061927;DNI;Natural
242;Ventana;78376531;DNI;Natural
243;Rejilla Lineal;33115993;DNI;Natural
244;Termostatos;68574489;DNI;Natural
245;Split Ducto;90228711;DNI;Natural
246;Circular Residencial ;17861202;DNI;Natural
247;Split Piso Techo;80472825;DNI;Natural
248;Fan Coil;99439033;DNI;Natural
249;Cortina de Aire Industrial;77461152;DNI;Natural
250;Mangas;43031062;DNI;Natural
251;Filtro Hepa;65425137;DNI;Natural
252;Split Pared;42750834;DNI;Natural
253;Cortina de Aire ;28776480;DNI;Natural
254;Ventilador Industrial;29962348;DNI;Natural
255;Termostatos;45596269;DNI;Natural
256;Filtro Metálico;23027948;DNI;Natural
257;Cortina de Aire ;91328517;DNI;Natural
258;Ventilador Tubular;40275066;DNI;Natural
259;Tipo Paquete;68694927;DNI;Natural
260;Rejilla 1 vía;44883589;DNI;Natural
261;Llave de Paso;30426771;DNI;Natural
262;Ventilador Centrífugo;73995615;DNI;Natural
263;Ventilador Industrial;49114653;DNI;Natural
264;Cortina de Aire Industrial;28946107;DNI;Natural
265;Cassette;68182889;DNI;Natural
266;Ventilador Industrial;94746818;DNI;Natural
267;Cortina de Aire Industrial;92646700;DNI;Natural
268;Split Ducto;34528742;DNI;Natural
269;VRV;45668624;DNI;Natural
270;VRF;60791743;DNI;Natural
271;Fan Coil;13395402;DNI;Natural
272;Rejilla Multifuncional;50820592;DNI;Natural
273;Ventilador Centrífugo;37959691;DNI;Natural
274;Rejilla 4 vías;96415257;DNI;Natural
275;Helicocentrífugo Residencial;36451724;DNI;Natural
276;Rejilla Doble Deflexión;72089232;DNI;Natural
277;Fan Coil;46833227;DNI;Natural
278;Helicocentrífugo Comercial ;13076752;DNI;Natural
279;Tipo Paquete;32180071;DNI;Natural
280;Cassette;55823923;DNI;Natural
281;Fan Coil;34863354;DNI;Natural
282;Axial Residencial;27698755;DNI;Natural
283;Split Ducto;61317750;DNI;Natural
284;Split Pared;87423665;DNI;Natural
285;Ventana;48867007;DNI;Natural
286;Cortina de Aire ;14976828;DNI;Natural
287;Filtro Metálico;33321414;DNI;Natural
288;Filtro de Poliester;15526717;DNI;Natural
289;Split Piso Techo;15679989;DNI;Natural
290;Gas Refrigerante;84838466;DNI;Natural
291;Fan Coil;86138743;DNI;Natural
292;Rejilla Rotacional;49555466;DNI;Natural
293;Cortina de Aire Industrial;58963707;DNI;Natural
294;Cassette;81119508;DNI;Natural
295;Ducto Rectangular;82536780;DNI;Natural
296;VRF;63267341;DNI;Natural
297;Cortina de Aire ;83887814;DNI;Natural
298;VRV;14321179;DNI;Natural
299;Split Ducto;12346512;DNI;Natural
300;Tipo Paquete;20144707;DNI;Natural
301;Helicocentrífugo Silent  ;20585775210;RUC;Jurídico
302;Filtro de Poliester;20340766225;RUC;Jurídico
303;Split Ducto;20362414268;RUC;Jurídico
304;Termostatos;20190026008;RUC;Jurídico
305;Termostatos;20981428322;RUC;Jurídico
306;VRV;20681819351;RUC;Jurídico
307;Ventana;20815012837;RUC;Jurídico
308;Split Ducto;20469675998;RUC;Jurídico
309;Axial Residencial;20485672592;RUC;Jurídico
310;Tipo Paquete;20421245413;RUC;Jurídico
311;Split Piso Techo;20079447253;RUC;Jurídico
312;Split Pared;20953765662;RUC;Jurídico
313;Cassette;20744113510;RUC;Jurídico
314;Split Pared;20062242626;RUC;Jurídico
315;Termostatos;20638068302;RUC;Jurídico
316;Ventilador Tubular;20861416027;RUC;Jurídico
317;Axial Residencial;20366392285;RUC;Jurídico
318;Ventilador Centrífugo;20981104924;RUC;Jurídico
319;Rejilla Rotacional;20193140048;RUC;Jurídico
320;Cassette;20482938625;RUC;Jurídico
321;Split Piso Techo;20245101191;RUC;Jurídico
322;Split Pared;20979752891;RUC;Jurídico
323;Tipo Paquete;20362124702;RUC;Jurídico
324;Rejilla 2 vías;20042793047;RUC;Jurídico
325;Cassette;20755903552;RUC;Jurídico
326;Rejilla 4 vías;20553338373;RUC;Jurídico
327;Ventilador Industrial;20790460249;RUC;Jurídico
328;Axial Residencial;20196270452;RUC;Jurídico
329;Helicocentrífugo Residencial;20442391608;RUC;Jurídico
330;Split Pared;20224680532;RUC;Jurídico
331;VRF;20910604931;RUC;Jurídico
332;Helicocentrífugo Comercial ;20099821963;RUC;Jurídico
333;Ventilador Industrial;20569841805;RUC;Jurídico
334;Termostatos;20274313525;RUC;Jurídico
335;Ventilador Industrial;20087425209;RUC;Jurídico
336;Cortina de Aire Industrial;20561816645;RUC;Jurídico
337;Fan Coil;20718744374;RUC;Jurídico
338;Split Piso Techo;20558166758;RUC;Jurídico
339;Ventana;20978526621;RUC;Jurídico
340;Helicocentrífugo Silent  ;20824752378;RUC;Jurídico
341;Rejilla 2 vías;20723842185;RUC;Jurídico
342;VRV;20281878181;RUC;Jurídico
343;Helicocentrífugo Silent  ;20096223149;RUC;Jurídico
344;Ventilador Tubular;20138423806;RUC;Jurídico
345;Helicocentrífugo Residencial;20367696161;RUC;Jurídico
346;Helicocentrífugo Residencial;20310193926;RUC;Jurídico
347;Cassette;20386780999;RUC;Jurídico
348;Cassette;20618321823;RUC;Jurídico
349;Split Pared;20826989970;RUC;Jurídico
350;Ventilador Centrífugo;20063364523;RUC;Jurídico
351;Fan Coil;20995149078;RUC;Jurídico
352;Helicocentrífugo Comercial ;20899922743;RUC;Jurídico
353;Split Piso Techo;20825568406;RUC;Jurídico
354;Cinta de Aluminio;20143053557;RUC;Jurídico
355;Cassette;20637022179;RUC;Jurídico
356;Helicocentrífugo Residencial;20536403325;RUC;Jurídico
357;VRV;20139488893;RUC;Jurídico
358;Rejilla Rotacional;20686795534;RUC;Jurídico
359;Split Pared;20062728268;RUC;Jurídico
360;Split Piso Techo;20023634763;RUC;Jurídico
361;VRF;20397858753;RUC;Jurídico
362;Rejilla 3 vías;20828583231;RUC;Jurídico
363;Split Piso Techo;20147269508;RUC;Jurídico
364;Cassette;20043661201;RUC;Jurídico
365;Helicocentrífugo Residencial;20882109726;RUC;Jurídico
366;Fan Coil;20741749020;RUC;Jurídico
367;Ventana;20987040563;RUC;Jurídico
368;Split Ducto;20016495290;RUC;Jurídico
369;Tipo Paquete;20278129282;RUC;Jurídico
595;Rejilla Rotacional;72569665;RUC;Jurídico
596;Split Piso Techo;73446903;DNI;Natural
597;VRF;55856455;RUC;Jurídico
598;Helicocentrífugo Residencial;47690019;RUC;Jurídico
599;Circular Residencial ;87695672;DNI;Natural
600;Fan Coil;25084167;DNI;Natural
601;Split Pared;42936379;RUC;Jurídico
602;VRV;96309362;DNI;Natural
603;Filtro de Poliester;9485314;RUC;Jurídico
604;Split Pared;29210489;DNI;Natural
605;Ventilador Industrial;27011879;DNI;Natural
606;Axial Residencial;98531000;DNI;Natural
607;VRF;41635541;RUC;Jurídico
608;Cassette;88856738;RUC;Jurídico
609;Split Piso Techo;46216231;RUC;Jurídico
610;Cassette;79632392;RUC;Jurídico
611;Ducto Rectangular;40930118;RUC;Jurídico
612;Ventilador Industrial;34059744;DNI;Natural
613;Cortina de Aire ;21586989;DNI;Natural
614;VRF;21495891;DNI;Natural
615;Cortina de Aire Industrial;7499616;RUC;Jurídico
616;Termostatos;48075447;DNI;Natural
617;Rejilla de Retorno;73559889;DNI;Natural
618;Ventana;40260593;DNI;Natural
619;Ventilador Centrífugo;87228722;DNI;Natural
620;Split Pared;37387333;DNI;Natural
621;Cassette;25700837;RUC;Jurídico
622;Tipo Paquete;40492917;RUC;Jurídico
623;Ventana;81235668;DNI;Natural
624;Ventilador Industrial;66263303;RUC;Jurídico
625;VRV;40304184;DNI;Natural
626;Helicocentrífugo Silent  ;62143545;DNI;Natural
627;Tipo Paquete;97395105;RUC;Jurídico
628;Tipo Paquete;85953188;DNI;Natural
629;Termostatos;65689412;DNI;Natural
630;Mangas;15849030;DNI;Natural
631;Axial Residencial;9289032;DNI;Natural
632;Manguera;54242245;DNI;Natural
633;Tipo Paquete;11592386;DNI;Natural
634;Helicocentrífugo Comercial ;67319642;DNI;Natural
635;Fan Coil;67379302;DNI;Natural
636;Helicocentrífugo Comercial ;49833175;RUC;Jurídico
637;Ventana;11159021;DNI;Natural
638;Filtro Metálico;10795179;DNI;Natural
639;Tipo Paquete;47353880;DNI;Natural
640;Split Piso Techo;51635281;DNI;Natural
641;Split Piso Techo;75629349;DNI;Natural
642;Circular Residencial ;55870854;DNI;Natural
643;Ducto Rectangular;32571021;DNI;Natural
644;Fan Coil;88672035;RUC;Jurídico
645;Split Piso Techo;40684788;RUC;Jurídico
646;Cassette;80504301;DNI;Natural
647;Ventana;71271639;RUC;Jurídico
648;Fan Coil;14086869;DNI;Natural
649;Termostatos;18130029;DNI;Natural
650;Cassette;4567748;DNI;Natural
651;Mangas;84123800;DNI;Natural
652;Tubería de Cobre;88483415;DNI;Natural
653;Termostatos;70313367;DNI;Natural
654;Split Pared;47084671;RUC;Jurídico
655;Cassette;70502963;RUC;Jurídico
656;Ventilador Industrial;27782461;RUC;Jurídico
657;VRV;33667028;DNI;Natural
658;Ventilador Centrífugo;3092511;RUC;Jurídico
659;Cinta de Aluminio;34979073;RUC;Jurídico
660;Helicocentrífugo Residencial;23615707;RUC;Jurídico
661;Helicocentrífugo Residencial;83982511;DNI;Natural
662;Fan Coil;66797451;RUC;Jurídico
663;Split Pared;3143145;DNI;Natural
664;VRV;99870859;RUC;Jurídico
665;Axial Residencial;49902820;RUC;Jurídico
666;Helicocentrífugo Residencial;37268911;RUC;Jurídico
667;Ventana;81461441;RUC;Jurídico
668;Ventana;75625068;DNI;Natural
669;Split Piso Techo;1641907;RUC;Jurídico
670;VRF;84589586;DNI;Natural
671;VRV;96644923;RUC;Jurídico
672;Termostatos;44519781;DNI;Natural
673;Ventana;35350610;DNI;Natural
674;Cortina de Aire Industrial;64736064;DNI;Natural
675;Split Piso Techo;73955755;RUC;Jurídico
676;Circular Residencial ;37170898;RUC;Jurídico
677;Manguera;86013124;DNI;Natural
678;Ventilador Centrífugo;63666196;RUC;Jurídico
679;Axial Residencial;60332181;RUC;Jurídico
680;Mangas;88620917;DNI;Natural
681;Split Pared;72004469;RUC;Jurídico
682;Ventana;67489405;DNI;Natural
683;Cortina de Aire ;99321858;RUC;Jurídico
684;Axial Residencial;83775340;DNI;Natural
685;Gas Refrigerante;11678372;RUC;Jurídico
686;VRV;45483190;RUC;Jurídico
687;Ventilador Industrial;9335792;RUC;Jurídico
688;Split Pared;4496010;RUC;Jurídico
689;Manguera;38874810;DNI;Natural
690;Termostatos;56096304;RUC;Jurídico
691;Ventilador Tubular;20637599;DNI;Natural
692;Cassette;70951502;DNI;Natural
693;Split Piso Techo;86915846;DNI;Natural
694;Ventilador Industrial;67106989;DNI;Natural
695;VRF;36315995;RUC;Jurídico
696;Cassette;21257862;DNI;Natural
697;Tipo Paquete;46896252;RUC;Jurídico
698;VRV;72865823;DNI;Natural
699;Rejilla Lineal;35945471;DNI;Natural
700;VRV;74849458;RUC;Jurídico
701;Visor Líquido;4341938;DNI;Natural
702;Split Pared;79999741;DNI;Natural
703;Tipo Paquete;81414342;RUC;Jurídico
704;Split Pared;27456419;RUC;Jurídico
705;Termostatos;66312255;RUC;Jurídico
706;Split Pared;26168322;RUC;Jurídico
707;VRV;38169876;DNI;Natural
708;Ventilador Centrífugo;80295131;DNI;Natural
709;Split Pared;78385433;DNI;Natural
710;Fan Coil;34538515;DNI;Natural
711;Rejilla Doble Deflexión;1238441;DNI;Natural
712;Fan Coil;26719774;DNI;Natural
713;Cortina de Aire ;46114029;DNI;Natural
714;Split Ducto;53408358;DNI;Natural
715;Fan Coil;98054202;RUC;Jurídico
716;Rejilla 1 vía;89351495;DNI;Natural
717;Ventilador Tubular;56547347;RUC;Jurídico
718;Termostatos;51556339;RUC;Jurídico
719;Circular Residencial ;88309566;RUC;Jurídico
720;Helicocentrífugo Comercial ;91224744;RUC;Jurídico
721;Rejilla Circular;57907859;DNI;Natural
722;Axial Residencial;25093140;RUC;Jurídico
723;Split Ducto;93852273;DNI;Natural
724;Cassette;41605835;RUC;Jurídico
725;Fan Coil;32003368;DNI;Natural
726;Split Piso Techo;23209661;RUC;Jurídico
727;Fan Coil;62099074;DNI;Natural
728;Ventana;5871648;DNI;Natural
729;Ventana;89233989;DNI;Natural
730;Cortina de Aire Industrial;12215700;RUC;Jurídico
731;VRF;7869662;DNI;Natural
732;Ventana;7395036;DNI;Natural
733;Circular Residencial ;24176423;DNI;Natural
734;Fan Coil;57408841;RUC;Jurídico
735;Split Ducto;76644161;RUC;Jurídico
736;Split Piso Techo;6508825;RUC;Jurídico
737;Split Piso Techo;32822476;DNI;Natural
738;Fan Coil;14729831;DNI;Natural
739;Helicocentrífugo Comercial ;69465951;DNI;Natural
740;Cortina de Aire ;7465670;RUC;Jurídico
741;Fan Coil;31686474;RUC;Jurídico
742;Termostatos;80441996;RUC;Jurídico
743;VRF;12282117;RUC;Jurídico
744;Rejilla 3 vías;65587805;DNI;Natural
745;Helicocentrífugo Comercial ;98394976;RUC;Jurídico
746;Bomba de Condensado;95564890;RUC;Jurídico
747;Gas Refrigerante;55632174;RUC;Jurídico
748;Filtro de Poliester;36423759;DNI;Natural
749;Helicocentrífugo Comercial ;18138434;DNI;Natural
750;VRF;88872123;RUC;Jurídico
751;Rejilla 4 vías;12834779;DNI;Natural
752;Cortina de Aire ;48623515;DNI;Natural
753;Split Ducto;94318483;DNI;Natural
754;Cortina de Aire ;24912984;RUC;Jurídico
755;Repuestos;32427362;RUC;Jurídico
756;Split Pared;68726684;DNI;Natural
757;Helicocentrífugo Comercial ;49005666;RUC;Jurídico
758;Split Pared;72923860;DNI;Natural
759;Split Ducto;23663987;DNI;Natural
760;Fan Coil;81843066;RUC;Jurídico
761;Visor Líquido;17702410;DNI;Natural
762;Aislamiento Térmico;79806396;DNI;Natural
763;Axial Residencial;5823346;DNI;Natural
764;Split Ducto;26775587;RUC;Jurídico
765;Ventana;44305311;RUC;Jurídico
766;VRF;10737797;DNI;Natural
767;Ventilador Tubular;21298942;DNI;Natural
768;Cinta de Aluminio;5376259;DNI;Natural
769;Ventana;80640011;DNI;Natural
770;Termostatos;34463635;RUC;Jurídico
771;Axial Residencial;6792163;DNI;Natural
772;Axial Residencial;20121918;DNI;Natural
773;Split Pared;86599854;RUC;Jurídico
774;Helicocentrífugo Silent  ;83867377;RUC;Jurídico
775;VRF;58131840;DNI;Natural
776;Axial Residencial;82967367;RUC;Jurídico
777;VRF;73286044;RUC;Jurídico
778;Helicocentrífugo Residencial;24656890;RUC;Jurídico
779;Rejilla 2 vías;24610185;DNI;Natural
780;Termostatos;85998223;DNI;Natural
781;Helicocentrífugo Comercial ;1511721;RUC;Jurídico
782;Ventana;88052173;DNI;Natural
783;Termostatos;28530267;RUC;Jurídico
784;Cinta de Aluminio;91956958;RUC;Jurídico
785;Termostatos;26906142;RUC;Jurídico
786;Helicocentrífugo Comercial ;44511997;RUC;Jurídico
787;Split Ducto;34481802;DNI;Natural
788;Fan Coil;95541049;RUC;Jurídico
789;Ducto Flexible;32107316;DNI;Natural
790;Rejilla 1 vía;47598528;RUC;Jurídico
791;VRV;90398205;RUC;Jurídico
792;Ventana;84205783;DNI;Natural
793;VRF;82280577;RUC;Jurídico
794;Tipo Paquete;82262251;RUC;Jurídico
795;Cortina de Aire ;93238681;DNI;Natural
796;Circular Residencial ;36390591;DNI;Natural
797;Split Piso Techo;52630781;RUC;Jurídico
798;Split Ducto;5781873;DNI;Natural
799;Cassette;92266657;DNI;Natural
800;Cassette;86028255;DNI;Natural
801;Fan Coil;76936363;DNI;Natural
802;Tipo Paquete;73468888;RUC;Jurídico
803;Ducto Circular;30978466;DNI;Natural
804;Ventana;7828821;RUC;Jurídico
805;Split Pared;36791978;DNI;Natural
806;Ventilador Centrífugo;27724175;DNI;Natural
807;Split Pared;92948449;RUC;Jurídico
808;Ducto Flexible;44936216;DNI;Natural
809;Split Piso Techo;26457164;DNI;Natural
810;Visor Líquido;94364029;RUC;Jurídico
811;Tipo Paquete;3534226;RUC;Jurídico
812;Fan Coil;96347342;RUC;Jurídico
813;Termostatos;93042722;RUC;Jurídico
814;Ducto Circular;45783980;DNI;Natural
815;Tipo Paquete;21437848;RUC;Jurídico
816;Termostatos;5308186;DNI;Natural
817;VRF;24793691;DNI;Natural
818;Rejilla Circular;84050315;DNI;Natural
819;Ventilador Centrífugo;89417227;RUC;Jurídico
820;Tipo Paquete;97282215;RUC;Jurídico
821;VRF;49359188;RUC;Jurídico
822;VRF;80291566;DNI;Natural
823;Helicocentrífugo Comercial ;53995087;DNI;Natural
824;Split Ducto;15255556;DNI;Natural
825;Helicocentrífugo Silent  ;65765930;DNI;Natural
826;Helicocentrífugo Comercial ;30714419;DNI;Natural
827;Ventilador Centrífugo;6768812;DNI;Natural
828;Ventana;98471273;DNI;Natural
829;VRV;80847768;RUC;Jurídico
830;VRF;4707251;RUC;Jurídico
831;Cortina de Aire Industrial;29343622;RUC;Jurídico
832;VRV;67512963;RUC;Jurídico
833;Split Piso Techo;46697984;DNI;Natural
834;Ventilador Centrífugo;87575930;RUC;Jurídico
835;Repuestos;16282455;RUC;Jurídico
836;Cassette;55182461;RUC;Jurídico
837;Ventilador Centrífugo;56263868;DNI;Natural
838;Split Ducto;12974877;DNI;Natural
839;Axial Residencial;10088066;RUC;Jurídico
840;Rejilla 3 vías;4170759;RUC;Jurídico
841;Filtro Deshumedecedor;17850061;DNI;Natural
842;Split Pared;67076294;DNI;Natural
843;Cortina de Aire ;18042083;DNI;Natural
844;VRF;19016182;DNI;Natural
845;Circular Residencial ;62627649;DNI;Natural
846;Split Ducto;95944012;DNI;Natural
847;VRV;29769857;RUC;Jurídico
848;VRF;85835404;RUC;Jurídico
849;VRF;10889898;RUC;Jurídico
850;Ventilador Tubular;77254452;RUC;Jurídico
851;Split Pared;50252802;DNI;Natural
852;Helicocentrífugo Comercial ;20143868;RUC;Jurídico
853;VRV;2426938;RUC;Jurídico
854;VRF;38876965;RUC;Jurídico
855;Aislamiento Térmico;16189938;DNI;Natural
856;Filtro Deshumedecedor;67109430;RUC;Jurídico
857;Split Pared;99810274;RUC;Jurídico
858;Cortina de Aire ;98918625;RUC;Jurídico
859;Cassette;68238603;DNI;Natural
860;Termostatos;73389768;RUC;Jurídico
